Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
6114248,01-01-2020 02:58,Lager,Cans,Electronic City,14,15.85152458,4.803972773,1.039270862,5.589700899,22,18,1:0.22:0.19,563,14560.92668,6.850046171,74.62565136,2.664725968,4.99615942,4.899992
5619716,01-01-2020 02:58,IPA,Cans,Koramangala,18,18.19925687,5.009259851,1.03195248,5.635494841,53,6,1:0.40:0.23,2827,7004.648213,6.402327574,87.58061957,4.060550312,1.343325448,4.711233864
6842319,01-01-2020 02:59,Porter,Kegs,Electronic City,16,17.10210549,5.177227508,1.05919011,4.66193937,50,11,1:0.20:0.12,2447,16137.80107,6.932243068,87.07101899,1.215817427,2.621879673,1.832239553
6122667,01-01-2020 02:59,Pilsner,Cans,Malleswaram,12,17.6442686,4.62227432,1.07200808,5.391983873,33,18,1:0.21:0.29,745,5694.848252,9.676852324,84.61077691,1.427975262,1.587136479,1.948264989
5190128,01-01-2020 02:59,Ale,Cans,Koramangala,18,24.69748475,4.966939078,1.046667617,5.268929652,47,14,1:0.48:0.18,4048,19715.20625,6.795544608,79.34745042,1.572309664,2.122641875,1.768409131
4508798,01-01-2020 02:59,IPA,Bottles,Malleswaram,16,21.24456871,4.56831163,1.035791725,5.904140531,31,12,1:0.47:0.23,1878,4969.859642,6.68568981,76.54805742,4.23455671,4.450186174,4.618492337
7877198,01-01-2020 02:59,Pilsner,Kegs,Jayanagar,13,18.22250147,4.963505149,1.035999744,5.441476868,46,14,1:0.41:0.19,2096,4761.115555,7.491003257,77.03951333,1.570248451,2.082144766,1.634079008
9080614,01-01-2020 02:59,Ale,Kegs,HSR Layout,12,17.28168345,4.507002851,1.074826783,4.638438673,50,14,1:0.28:0.21,2196,11120.17253,9.906180522,72.99906601,3.807948717,1.452764553,2.353216087
3998521,01-01-2020 02:59,Lager,Kegs,Whitefield,17,24.6410842,4.603780779,1.065913508,5.704227706,20,6,1:0.34:0.18,2203,16864.17384,7.664333091,83.40366175,2.207991339,4.379506487,4.886066773
9050509,01-01-2020 02:59,Porter,Pints,Indiranagar,12,21.49775355,4.638643748,1.048545438,5.436861726,28,12,1:0.36:0.20,4678,18342.74382,6.262956108,73.52372811,4.149537888,4.261850897,3.983381475
904860,01-01-2020 02:59,Stout,Bottles,Koramangala,15,20.31163529,4.744751901,1.072810616,5.565597394,30,6,1:0.29:0.22,3536,1418.497034,8.362351061,89.3861088,2.338728232,3.014691829,2.065491914
1900114,01-01-2020 02:59,Stout,Kegs,Whitefield,11,23.99100821,4.913645592,1.048024446,5.828307071,22,5,1:0.41:0.28,2668,17206.76326,7.14123084,79.32624785,3.811852521,3.917224304,4.185064059
5636419,01-01-2020 03:00,IPA,Bottles,Koramangala,13,23.58832518,5.081932773,1.04143321,4.837928271,32,5,1:0.23:0.23,557,11418.08381,7.571927935,74.53517899,2.108560852,2.104315852,1.245818257
4425956,01-01-2020 03:00,Lager,Bottles,Rajajinagar,14,24.08130313,5.08854366,1.055398721,5.635668655,41,18,1:0.44:0.20,4478,18254.56527,8.671890828,73.2300014,4.917181946,4.292761442,2.415353282
9762839,01-01-2020 03:00,Lager,Kegs,HSR Layout,17,17.22558065,5.154366141,1.059240712,5.031731898,21,7,1:0.48:0.26,3851,6764.766248,6.549238202,78.52506788,2.235234565,1.688030811,1.372936447
2748870,01-01-2020 03:00,Lager,Kegs,Whitefield,11,24.78056823,5.260137181,1.069940334,5.182049612,59,8,1:0.24:0.13,4124,6048.776725,9.550436872,73.55682218,4.454681994,3.498278087,1.802063594
6154813,01-01-2020 03:00,Sour,Kegs,Electronic City,14,15.93127777,5.478333118,1.048769237,5.210998366,30,19,1:0.30:0.30,3917,10890.89604,8.220120695,85.67210494,4.520626875,1.074884128,2.931784022
6215203,01-01-2020 03:00,Pilsner,Pints,Koramangala,18,19.86105493,5.225796811,1.052417432,5.369645736,36,12,1:0.22:0.25,1312,3867.163251,9.940103772,75.27906335,3.454619818,2.091970718,2.645769612
6795156,01-01-2020 03:00,Lager,Cans,Indiranagar,10,23.23796134,4.724236063,1.047677542,5.929282827,35,9,1:0.45:0.18,3831,14200.26321,7.031667096,74.81004505,4.316135515,4.747083777,3.535981186
7898374,01-01-2020 03:00,Pilsner,Cans,Indiranagar,17,22.60113485,4.789651739,1.046346388,4.6969782,25,9,1:0.22:0.30,4769,17266.26177,9.644789836,89.53280833,4.644816387,2.114860097,2.183464083
8022996,01-01-2020 03:00,Porter,Bottles,Indiranagar,12,20.66667949,4.706068219,1.037444372,4.855898685,49,10,1:0.36:0.26,648,17265.50271,9.844869437,72.29955232,2.907164869,1.533028496,2.621875404
735876,01-01-2020 03:01,Ale,Bottles,Malleswaram,12,17.5738615,5.20244554,1.049734223,4.967490815,29,10,1:0.33:0.11,4517,5974.4446,8.546502823,88.91572568,4.248850613,4.135135227,4.040474333
8655440,01-01-2020 03:01,Ale,Kegs,Malleswaram,14,18.58141463,4.960615797,1.053710371,5.454885418,43,10,1:0.35:0.29,4988,2652.182744,7.872488844,81.10401239,3.267941555,2.75582196,3.771307713
9006765,01-01-2020 03:01,Ale,Cans,Yelahanka,11,21.96301651,4.807479823,1.051874139,4.933512982,20,15,1:0.29:0.23,1183,15040.93366,7.802152384,83.05266698,4.090267878,1.830430941,1.2904187
7427684,01-01-2020 03:02,Stout,Cans,HSR Layout,13,21.1791484,4.790635399,1.044249681,5.199436294,36,16,1:0.47:0.10,2006,8249.623153,9.692396412,82.74213797,2.394404862,1.542450083,2.928345862
2192114,01-01-2020 03:02,Pilsner,Pints,Yelahanka,15,19.84170196,4.89001523,1.075012755,4.529897414,58,16,1:0.40:0.20,2508,11012.39848,6.886381974,78.3245756,4.590731478,4.302033921,2.094652797
6513476,01-01-2020 03:02,Wheat Beer,Bottles,Whitefield,12,19.64432753,4.850174256,1.064196539,5.509511837,48,17,1:0.38:0.21,3721,9849.782982,9.934956171,80.79032323,4.225783564,3.353805632,2.408568823
9681031,01-01-2020 03:02,Porter,Cans,Rajajinagar,11,21.06354477,5.015945857,1.057895237,5.905447979,51,5,1:0.25:0.26,1313,3266.23252,8.192158147,86.57683069,4.308037685,3.49739803,2.569804292
4472397,01-01-2020 03:03,IPA,Cans,Koramangala,14,18.1257815,5.034052679,1.040569615,4.788522284,34,19,1:0.26:0.20,3706,16475.68683,8.369465926,71.55574096,1.379284338,2.321526736,3.819432482
6543717,01-01-2020 03:03,Pilsner,Cans,Jayanagar,17,20.08668195,4.63309897,1.070406244,4.728633476,26,15,1:0.48:0.20,3716,18306.96205,8.997948842,71.16178946,3.337025296,3.667247567,1.918486011
728569,01-01-2020 03:03,Wheat Beer,Cans,Marathahalli,16,18.01587872,5.059272533,1.049585814,5.216460452,46,16,1:0.36:0.20,3204,12720.82637,9.02416024,70.62374453,3.725810769,4.668402052,2.107878844
4873033,01-01-2020 03:04,Wheat Beer,Kegs,Indiranagar,10,17.44036977,4.668174119,1.061619645,5.981343027,55,5,1:0.34:0.27,806,14741.54298,7.203684217,72.9109574,4.735326764,3.783434787,2.092954102
29373,01-01-2020 03:05,Pilsner,Pints,Jayanagar,14,15.42393807,5.049291638,1.078507671,4.700890979,30,5,1:0.31:0.30,1291,8204.142822,6.644529225,83.81054659,4.704732657,4.479070077,3.541907169
1031495,01-01-2020 03:05,Ale,Pints,HSR Layout,12,17.67216511,5.313615037,1.079104109,5.659416669,42,12,1:0.32:0.22,4348,13703.7979,8.762599291,70.42638794,3.258746547,4.033379428,1.87564417
4297977,01-01-2020 03:05,Wheat Beer,Bottles,Jayanagar,18,15.9392747,5.429250904,1.054283144,5.509288991,30,17,1:0.22:0.15,2789,19966.53588,7.925857636,77.00104457,4.836821667,1.889998309,3.094461242
4846636,01-01-2020 03:05,Lager,Bottles,HSR Layout,18,21.73893547,4.692854269,1.03738346,5.918775636,43,16,1:0.44:0.15,4910,17840.98972,7.813970866,73.81610549,2.599998705,2.846524375,3.164412552
6770265,01-01-2020 03:06,Wheat Beer,Pints,Indiranagar,15,22.68249432,4.929128956,1.067872821,5.708022607,56,16,1:0.24:0.21,3536,13172.8355,7.508189934,88.72581886,2.95063656,2.57271006,1.35387305
4818647,01-01-2020 03:06,IPA,Cans,HSR Layout,18,16.23519413,4.815187331,1.070113366,5.616820528,55,7,1:0.21:0.14,803,7198.198262,8.105459071,80.63840152,2.73016839,3.341060279,3.203429344
7738379,01-01-2020 03:06,IPA,Cans,Indiranagar,16,24.2457973,5.084671377,1.044976928,4.960493167,21,13,1:0.38:0.13,2998,2945.494007,6.221877318,88.20037052,2.26535296,4.008884201,1.878806085
1048012,01-01-2020 03:06,Ale,Kegs,HSR Layout,15,16.01019576,4.663510856,1.069880519,5.671486578,33,11,1:0.45:0.16,2219,7915.891899,7.981041384,74.13911669,4.387708252,3.10369556,3.684667988
8192382,01-01-2020 03:06,Wheat Beer,Bottles,Yelahanka,13,20.32986145,5.109656209,1.074811391,5.410125698,34,18,1:0.28:0.19,4888,3054.43491,6.890947588,86.95069049,3.448663155,4.38372952,4.613611064
6158163,01-01-2020 03:06,Stout,Bottles,Marathahalli,11,21.3362771,5.351477687,1.076798722,5.974081459,24,7,1:0.26:0.24,4496,7054.275066,8.380256894,72.74003433,1.356718679,4.001974124,2.832083239
2225257,01-01-2020 03:06,Sour,Cans,Whitefield,16,15.03011176,5.244730566,1.039147475,4.799331722,23,13,1:0.30:0.15,983,19510.34901,8.59239008,87.5635255,1.472022075,3.486885392,2.479746417
10849,01-01-2020 03:06,Wheat Beer,Pints,Indiranagar,13,18.73897372,4.644358076,1.066373093,5.618206048,37,15,1:0.25:0.16,1793,5247.595748,6.282043031,84.55530446,1.20509365,2.708554706,3.157235298
117217,01-01-2020 03:06,Wheat Beer,Pints,Rajajinagar,11,16.90637936,4.84735956,1.071193674,5.806529813,47,15,1:0.45:0.23,4127,8716.559071,7.568806813,89.17662101,1.142323138,3.960128215,3.583270256
2039736,01-01-2020 03:07,Ale,Cans,Malleswaram,14,18.61118215,4.954486539,1.040886914,4.736088134,48,13,1:0.41:0.26,2311,14795.279,6.881898873,84.30018755,4.05286451,4.522771191,3.329076533
3229741,01-01-2020 03:07,Ale,Cans,Marathahalli,11,23.11525602,4.542799376,1.074970112,5.124776547,46,14,1:0.26:0.15,3519,8622.375801,7.737776609,70.87053393,4.806612043,3.552778272,2.259011672
4257525,01-01-2020 03:07,Pilsner,Pints,Yelahanka,17,22.20478494,5.223191074,1.075675373,5.81911879,44,6,1:0.30:0.28,3046,17413.50601,6.062331843,84.74318562,1.414239148,1.973177221,1.178122106
5421584,01-01-2020 03:08,Wheat Beer,Bottles,Marathahalli,18,22.48388544,4.538342932,1.032806026,5.238002502,50,11,1:0.21:0.19,3885,1505.895884,8.307874308,83.34206845,3.837394688,4.335444113,1.972426255
227706,01-01-2020 03:08,Stout,Kegs,Malleswaram,11,24.99219771,4.978822597,1.062759061,5.51525288,30,7,1:0.34:0.20,3643,8321.716663,6.170958383,84.54384194,1.413670204,4.666377361,4.081410136
7180591,01-01-2020 03:08,Stout,Cans,Rajajinagar,18,22.80050731,4.927040428,1.063090356,4.911550655,49,11,1:0.22:0.12,2066,2243.049079,7.551406434,73.9212151,4.13326459,1.417975614,1.249805888
3028534,01-01-2020 03:08,IPA,Bottles,HSR Layout,10,23.71663151,5.037198874,1.049995613,4.711987343,51,13,1:0.28:0.21,2991,8766.355854,6.356556843,81.9597237,1.393699192,3.024036097,3.875561804
7179635,01-01-2020 03:08,Stout,Cans,Electronic City,11,16.13127953,5.444958604,1.061179824,5.859378596,36,18,1:0.49:0.19,2528,5080.459882,6.847127931,74.2194656,3.232736374,4.690069706,3.549884882
5833869,01-01-2020 03:08,Lager,Pints,Rajajinagar,11,23.09551582,4.819110469,1.074614027,5.176889931,25,16,1:0.48:0.30,4128,9211.973096,6.26282681,83.55820901,4.833328153,3.551873887,1.369919565
7005888,01-01-2020 03:08,Porter,Kegs,Yelahanka,18,15.87085331,5.340356601,1.05471329,5.99318804,57,18,1:0.22:0.22,1339,6650.459867,6.620641488,75.13841133,3.078728396,3.769344509,1.752621161
4297069,01-01-2020 03:08,Ale,Bottles,Whitefield,19,23.78396301,4.630907818,1.053486165,5.434499356,27,9,1:0.29:0.22,868,17846.86313,9.271737771,78.66057609,4.283389497,2.251110757,4.940557386
1620324,01-01-2020 03:08,Stout,Pints,Whitefield,15,21.43511633,5.041293261,1.032966492,5.707028841,33,14,1:0.29:0.12,1306,1495.722851,9.283014481,86.30782058,3.44448957,1.262900609,3.715413857
3252488,01-01-2020 03:09,Porter,Kegs,Rajajinagar,19,23.74150239,4.953278907,1.066332071,5.19605158,48,6,1:0.38:0.25,4910,13537.33387,8.573273247,70.44453573,2.062857808,1.191756961,2.516679953
2270555,01-01-2020 03:09,Porter,Pints,Indiranagar,16,16.2734195,4.826732435,1.06127995,5.832112622,24,10,1:0.43:0.14,4729,15156.8914,7.134335651,77.50995105,2.743297155,2.396098862,1.651740179
3886543,01-01-2020 03:09,Ale,Bottles,Koramangala,14,22.73007665,4.609822973,1.046123913,5.700719893,55,10,1:0.31:0.24,2964,11511.41902,7.58812448,71.16013527,4.654062817,1.39423428,2.121644619
7518583,01-01-2020 03:09,Sour,Pints,Whitefield,16,22.17256143,4.793244206,1.074947237,5.821746092,32,17,1:0.32:0.26,3300,13773.80372,7.453814544,83.13032954,2.700811872,4.420965277,1.382836734
3593321,01-01-2020 03:10,Stout,Bottles,Electronic City,16,23.82787145,5.29491038,1.063971593,4.940105075,54,11,1:0.43:0.14,4706,5193.045008,7.948837334,86.61690765,1.545792971,4.468505508,2.035855528
4657440,01-01-2020 03:10,Lager,Cans,Jayanagar,13,23.56250166,4.662395135,1.044837748,4.738853597,49,18,1:0.36:0.26,738,15554.98429,7.507728742,70.86812049,1.967008669,3.326246844,2.426750743
639867,01-01-2020 03:10,Porter,Pints,Yelahanka,16,18.21989677,4.775002759,1.040097541,5.392406622,44,9,1:0.34:0.30,2855,17114.79351,7.484389119,70.0087849,4.129688673,2.713513054,1.52044601
1762358,01-01-2020 03:10,IPA,Pints,Whitefield,12,19.80218007,5.459360164,1.056879453,5.165888449,28,6,1:0.25:0.27,3723,1528.899584,7.177083136,76.34887864,2.774288736,4.856260137,1.750560896
1766496,01-01-2020 03:11,Sour,Cans,Jayanagar,12,24.28861551,4.606782401,1.07875218,4.842867757,50,7,1:0.33:0.16,684,12520.00375,6.419168052,85.90974906,4.732269032,1.731607226,2.675229511
9376493,01-01-2020 03:11,Stout,Kegs,Whitefield,19,23.82338544,4.924796792,1.037719577,5.562032132,25,8,1:0.41:0.20,624,2864.961167,8.526429111,81.81607133,4.805850945,4.627112145,1.906394587
2530907,01-01-2020 03:11,IPA,Kegs,HSR Layout,15,17.73292968,5.459097112,1.047430037,5.664584355,58,7,1:0.23:0.15,4529,4282.168795,7.519771251,73.8767801,2.180014058,3.717617868,4.456451981
4463532,01-01-2020 03:11,Wheat Beer,Bottles,Indiranagar,17,24.06806006,4.829712879,1.07175829,4.657185668,42,10,1:0.30:0.29,1576,6920.030818,8.954519646,82.63965261,1.124300373,2.809082222,4.067439577
2831143,01-01-2020 03:11,Sour,Pints,HSR Layout,10,19.24252792,5.185363955,1.053526563,5.47664583,54,6,1:0.41:0.25,1021,19984.23217,8.783849804,88.51372319,3.588474996,1.61329358,4.815833644
2118491,01-01-2020 03:11,Wheat Beer,Kegs,Jayanagar,16,23.50997497,4.850189986,1.057519036,5.697359643,40,12,1:0.41:0.29,2629,9200.819132,7.348832858,83.43096566,1.597143509,4.522019383,2.93863018
7863719,01-01-2020 03:11,Sour,Pints,Indiranagar,10,18.01865653,5.016927208,1.030285389,4.877201052,31,8,1:0.31:0.16,3894,18439.38151,6.665887903,82.71371028,4.221875641,2.093528083,4.31398641
5261837,01-01-2020 03:12,Stout,Bottles,Marathahalli,17,22.52261082,5.129299323,1.063990672,4.566115382,44,12,1:0.35:0.27,2892,16655.61379,7.078059833,72.37665906,1.323103081,3.986876553,2.309242028
7561843,01-01-2020 03:12,Stout,Bottles,Whitefield,19,23.33285497,5.002962199,1.061736664,5.316288358,23,19,1:0.39:0.21,2410,10599.06584,6.579879835,76.80507513,2.276899906,2.625051422,2.504725226
8329983,01-01-2020 03:12,Stout,Kegs,Malleswaram,10,22.2850903,5.17854753,1.035803969,5.71890075,32,8,1:0.33:0.30,800,19142.75332,6.132195419,72.92157167,2.028181332,4.516890578,3.573799733
8784861,01-01-2020 03:12,Stout,Kegs,Malleswaram,12,21.80854216,5.15229392,1.066199074,5.32667429,56,17,1:0.22:0.16,1802,15594.24495,9.873980151,88.68920358,4.448123034,1.52135193,3.210899663
2307520,01-01-2020 03:12,Porter,Cans,Whitefield,15,20.06867544,4.978283379,1.04712186,5.630578996,49,18,1:0.50:0.18,4635,18804.45574,8.643100138,78.56386161,3.393188999,4.363188842,4.245872133
9547791,01-01-2020 03:13,Porter,Pints,Malleswaram,10,24.00781504,5.35476359,1.054157436,5.849678342,31,8,1:0.26:0.22,2056,12858.55492,6.6277557,72.72604061,3.135380241,4.955624421,3.217595221
6517872,01-01-2020 03:13,Lager,Pints,Jayanagar,11,19.68888819,4.999883292,1.030236418,5.798877071,54,12,1:0.23:0.23,4506,1505.735648,8.421518347,75.12066302,3.722121004,2.973299025,4.249982116
4770727,01-01-2020 03:13,Lager,Kegs,Electronic City,12,18.29380584,4.512819643,1.038120361,5.368784796,26,16,1:0.20:0.20,4330,3102.007152,7.732848166,79.99728413,3.45593262,2.762088981,1.894247802
6555020,01-01-2020 03:14,Sour,Pints,Indiranagar,13,15.7831579,5.121290266,1.067723585,5.02146491,27,9,1:0.45:0.19,824,16749.37282,6.563634458,74.96435033,3.657747072,4.322607191,4.680463652
325319,01-01-2020 03:14,Stout,Bottles,Electronic City,12,17.6357134,4.775552953,1.066351272,5.132655651,39,11,1:0.46:0.17,1803,14105.86189,8.76453265,79.75364194,3.915909163,1.867151181,2.37464071
2528495,01-01-2020 03:14,Stout,Cans,Marathahalli,14,20.8130224,4.575675568,1.071517927,4.736587181,45,6,1:0.46:0.12,3906,5344.899263,7.322285503,85.35917502,4.620520165,2.504252027,4.722488942
7081978,01-01-2020 03:14,Porter,Cans,Koramangala,13,24.29096995,5.203823353,1.068930722,4.544853727,41,18,1:0.49:0.15,4286,2294.184302,7.901259349,73.72633253,2.933431392,3.270828702,4.427430493
9363518,01-01-2020 03:14,Sour,Cans,Marathahalli,12,24.90791155,4.606692764,1.0787491,5.412898433,38,11,1:0.43:0.12,4127,13798.83449,8.583628663,74.06251915,1.228001577,3.947666009,4.081125693
8608067,01-01-2020 03:14,IPA,Bottles,Rajajinagar,16,24.47679101,5.385985677,1.061816583,4.838530015,52,17,1:0.27:0.25,3069,11807.29007,6.727336852,85.45992846,3.228475622,2.960682169,3.741160644
4442664,01-01-2020 03:14,Pilsner,Pints,Jayanagar,16,22.81009387,5.247191822,1.055866386,5.369558752,29,18,1:0.49:0.24,3326,1777.753177,9.936588081,80.99240475,3.664320086,3.099115224,1.051655109
7072265,01-01-2020 03:15,Porter,Pints,Whitefield,12,23.03071089,4.809757916,1.055106017,5.236330933,56,19,1:0.25:0.24,2764,4052.64703,7.525240218,89.27137641,4.557676424,4.803839237,2.124817774
513680,01-01-2020 03:15,Lager,Bottles,Yelahanka,12,23.21195019,4.548417747,1.074459123,5.540564533,22,14,1:0.34:0.11,3901,13302.8334,6.745076827,77.66545512,3.783958557,1.933051437,2.697183498
3511584,01-01-2020 03:15,Wheat Beer,Cans,HSR Layout,12,20.41358033,4.562269536,1.079576225,4.609138809,29,13,1:0.48:0.23,2953,10676.81924,7.188680635,74.25310883,1.750783048,1.693699553,3.505734883
1958142,01-01-2020 03:15,Porter,Bottles,Whitefield,17,16.94494321,5.003434961,1.072657798,5.119166794,48,8,1:0.42:0.11,1637,1723.485648,7.978424509,85.02167121,4.156738329,1.429819747,2.577594295
6677989,01-01-2020 03:16,Stout,Kegs,Koramangala,15,23.85222328,4.716473545,1.033352453,4.828292835,55,6,1:0.36:0.17,2884,3764.359632,6.374909176,85.45232254,1.674609198,2.281840297,2.662150263
7474384,01-01-2020 03:16,Sour,Cans,Yelahanka,19,20.22157702,5.238742719,1.040182597,5.174232262,39,18,1:0.22:0.15,1589,17787.20503,8.15662051,88.65796056,4.18023664,2.544980001,4.425338133
9439556,01-01-2020 03:16,Stout,Cans,Indiranagar,15,17.98797735,4.856866392,1.066118668,5.467977031,52,12,1:0.46:0.27,3976,3835.676838,6.503413002,75.07849279,1.993655101,3.509673898,1.826445706
7528510,01-01-2020 03:16,Wheat Beer,Kegs,Jayanagar,11,17.61371898,5.264508262,1.044920621,5.263080231,45,13,1:0.38:0.24,2576,6874.5365,9.977142677,73.129034,4.073135949,2.962717882,4.234986823
7755817,01-01-2020 03:17,Ale,Cans,HSR Layout,14,19.25232783,5.186941274,1.072366463,5.690764151,23,13,1:0.48:0.19,4134,1216.104317,6.262788971,84.76423304,1.372461631,3.573640422,3.125422959
4054620,01-01-2020 03:17,IPA,Bottles,Malleswaram,10,22.11289527,5.24798372,1.055250423,5.411253697,43,6,1:0.23:0.17,1559,2774.289467,7.215750835,89.15080281,2.620019947,4.913655127,1.543333827
5016021,01-01-2020 03:17,Lager,Bottles,Indiranagar,12,15.81842962,4.87341163,1.054392317,4.712282236,35,9,1:0.23:0.25,4543,1024.320284,9.961982461,86.94052263,1.210636327,3.789688028,1.462629174
9994987,01-01-2020 03:17,Wheat Beer,Kegs,HSR Layout,10,16.46535396,5.396883526,1.071464553,5.578336824,49,18,1:0.46:0.15,2670,9705.953921,9.425018041,70.83180717,1.24958891,4.672563678,4.518428112
4738164,01-01-2020 03:18,Lager,Kegs,Malleswaram,14,20.12773643,5.382086414,1.051027478,5.203619824,37,7,1:0.24:0.17,4640,6420.87729,7.22328906,75.93992908,2.223286059,4.158036548,1.287805962
7259662,01-01-2020 03:18,Stout,Bottles,Yelahanka,14,15.6023953,4.778682702,1.053527001,5.264123673,21,19,1:0.43:0.12,780,11347.29494,6.008308633,86.32786944,1.14601282,3.248851198,3.876543782
9721549,01-01-2020 03:18,Ale,Pints,Yelahanka,11,17.59651811,5.20889363,1.056038269,4.790639395,39,5,1:0.24:0.12,736,12842.04895,6.431002069,85.3558486,2.604999098,4.155757567,2.646894237
2760718,01-01-2020 03:18,Porter,Pints,Malleswaram,17,15.03043043,5.072319106,1.049771804,5.278906668,26,7,1:0.29:0.13,3399,15204.89382,9.20211452,89.10604121,2.056968119,1.277050964,4.740571406
3979787,01-01-2020 03:19,Ale,Bottles,Malleswaram,14,16.46888223,4.636803708,1.07592909,5.445375631,37,5,1:0.47:0.12,4247,4269.689148,8.914624748,73.372304,2.105539991,4.114389328,3.438910689
9480332,01-01-2020 03:19,Lager,Kegs,Yelahanka,16,19.93496987,5.268946049,1.04786225,5.199995338,42,18,1:0.28:0.12,4707,17728.34701,9.740708844,76.92471342,4.718653395,2.604915011,1.681534368
5487352,01-01-2020 03:20,Wheat Beer,Pints,Whitefield,18,16.86613357,4.708480786,1.034447534,5.747083451,49,11,1:0.28:0.14,1886,14068.81766,7.213914922,71.58114505,4.476434184,1.89361045,4.712000252
9071526,01-01-2020 03:20,Ale,Bottles,Marathahalli,12,24.74887717,4.753328658,1.055150768,5.660702181,36,8,1:0.36:0.20,1708,10903.16651,6.983728444,76.97259212,3.003667554,1.11906157,2.964858535
